ELNRVY,0,0,0,0,0,0,1,1
DEGLW,0,0,0,0,0,1,7,8
DEGLV,0,0,0,0,0,1,4,5
GNRSTU,0,0,0,0,0,1,2,3
DJUUW,0,0,0,0,0,0,1,1
DEGLY,0,0,0,0,1,7,5,13
GNRSTY,0,0,0,0,0,0,1,1
DEGLZ,0,0,0,0,0,2,2,4
BKLOOS,0,0,0,0,0,0,1,1
BKLOOT,0,0,0,0,0,0,1,1
AFFPR,0,0,0,0,0,1,3,4
BKLOOU,0,0,0,0,0,0,2,2
FIORZ,0,0,0,0,0,1,1,2
CFKLOY,0,0,0,0,0,1,0,1
BKLOOW,0,0,0,0,0,0,1,1
CFKLOT,0,0,0,0,0,0,1,1
FIORX,0,0,0,0,0,2,2,4
BKLOOX,0,0,0,0,0,0,1,1
FIORY,0,0,0,0,0,0,10,10
CFKLOS,0,0,0,0,0,1,0,1
FIORV,0,0,0,0,0,1,5,6
AFFPS,0,0,0,0,0,0,4,4
BKLOOY,0,0,0,0,0,0,1,1
CFKLOU,0,0,0,0,0,0,1,1
FIORW,0,0,0,0,0,1,4,5
FIORU,0,0,0,0,0,0,11,11
FIORT,0,0,0,0,0,8,27,35
FIORS,0,0,0,0,0,4,32,36
FIORR,0,0,0,0,0,1,10,11
BKLOOO,0,0,0,0,0,0,1,1
DEGLL,0,0,0,0,0,4,8,12
DEGLM,0,0,0,0,0,1,11,12
DEGLN,0,0,0,0,0,6,41,47
DEGLO,0,0,0,0,1,12,40,53
DEGLP,0,0,0,0,0,3,16,19
DEGLR,0,0,0,0,0,5,28,33
HHIOPS,0,0,0,0,0,0,1,1
DEGLS,0,0,0,0,1,6,33,40
GHKOSW,0,0,0,0,0,0,1,1
HHIOPT,0,0,0,0,0,0,2,2
DEGLT,0,0,0,0,0,0,15,15
DEGLU,0,0,0,0,1,14,42,57
DEGIZ,0,0,0,0,0,2,4,6
DEGIY,0,0,0,0,0,2,10,12
DEGIX,0,0,0,0,0,0,1,1
DEGIW,0,0,0,0,0,5,23,28
AFFSZ,0,0,0,0,0,0,3,3
DEGIV,0,0,0,0,1,0,10,11
CFKLLO,0,0,0,0,0,0,2,2
DEGIU,0,0,0,0,1,6,29,36
DEGIT,0,0,0,0,0,11,36,47
DEGIS,0,0,0,0,0,10,58,68
FIOSW,0,0,0,0,0,0,5,5
FIOSX,0,0,0,0,0,1,9,10
AFFSW,0,0,0,0,1,1,3,5
AFFSX,0,0,0,0,0,0,1,1
FIOSY,0,0,0,0,0,1,4,5
AFFSY,0,0,0,0,1,1,6,8
FIOSZ,0,0,0,0,0,0,1,1
AFFSS,0,0,0,0,0,2,2,4
CFKLLU,0,0,0,0,0,0,1,1
AFFST,0,0,0,0,1,2,13,16
AFFSU,0,0,0,0,0,3,3,6
DEGII,0,0,0,0,0,5,17,22
DEGIJ,0,0,0,0,0,2,3,5
FIOST,0,0,0,0,1,7,27,35
FIOSS,0,0,0,0,0,3,14,17
AAPSTY,0,0,0,0,0,0,2,2
FIOSV,0,0,0,0,0,0,1,1
FIOSU,0,0,0,0,0,3,12,15
DEGIQ,0,0,0,0,0,0,1,1
AAPSTW,0,0,0,0,0,1,2,3
DEGIR,0,0,0,0,1,16,75,92
AAPSTU,0,0,0,0,0,0,1,1
DEGIO,0,0,0,0,1,5,34,40
BEEGMOU,0,0,0,0,0,0,1,1
DEGIP,0,0,0,0,0,5,14,19
DEGIM,0,0,0,0,1,8,15,24
AAPSTT,0,0,0,0,0,1,1,2
DEGIN,0,0,0,0,1,19,101,121
DEGIK,0,0,0,0,1,2,6,9
DEGIL,0,0,0,0,1,10,50,61
CDNOORS,0,0,0,0,0,0,1,1
DEGJU,0,0,0,0,1,4,6,11
AFFRY,0,0,0,0,0,3,3,6
AFFRZ,0,0,0,0,0,3,3,6
AFFRW,0,0,0,0,0,0,1,1
FIOTZ,0,0,0,0,0,1,2,3
AFFRX,0,0,0,0,0,0,1,1
AFFRU,0,0,0,0,0,0,7,7
FIOTX,0,0,0,0,0,0,3,3
FIOTY,0,0,0,0,0,1,8,9
CEIPXY,0,0,0,0,0,0,1,1
AFFRS,0,0,0,0,1,3,21,25
AFFRT,0,0,0,0,0,3,5,8
AFFRR,0,0,0,0,0,0,3,3
ABCEKLN,0,0,0,0,0,0,1,1
ABCEKLO,0,0,0,0,0,0,1,1
FIOTW,0,0,0,0,0,0,3,3
FIOTV,0,0,0,0,0,0,1,1
AAPSSY,0,0,0,0,0,0,2,2
ABCEKLR,0,0,0,0,0,0,1,1
FIOTU,0,0,0,0,0,2,8,10
HHIORS,0,0,0,0,0,0,2,2
FIOTT,0,0,0,0,0,1,3,4
AAPSST,0,0,0,0,0,1,4,5
DEGJR,0,0,0,0,0,1,2,3
HHIORW,0,0,0,0,0,0,1,1
AAPSSW,0,0,0,0,0,0,1,1
DEGJS,0,0,0,0,0,2,2,4
DEGJL,0,0,0,0,0,0,6,6
DEGJN,0,0,0,0,0,0,3,3
BEEGMNO,0,0,0,0,0,0,1,1
DEGJO,0,0,0,0,0,1,1,2
CEIPSS,0,0,0,0,0,1,5,6
DELNPRU,0,0,0,0,0,0,1,1
AFFMO,0,0,0,0,0,0,1,1
CEIPSU,0,0,0,0,0,0,4,4
DEGGY,0,0,0,0,0,1,3,4
DEGGZ,0,0,0,0,0,2,0,2
AFFMN,0,0,0,0,0,0,1,1
CEIPST,0,0,0,0,0,1,12,13
FIOUZ,0,0,0,0,0,1,1,2
CEIPSW,0,0,0,0,0,0,1,1
CEIPSV,0,0,0,0,0,0,1,1
AFFMP,0,0,0,0,0,0,1,1
CEIPSY,0,0,0,0,0,1,2,3
AFFMS,0,0,0,0,0,0,3,3
AFFMR,0,0,0,0,0,1,3,4
DEGGS,0,0,0,0,0,2,27,29
AFFMU,0,0,0,0,0,0,1,1
AFFMT,0,0,0,0,0,0,1,1
DEGGT,0,0,0,0,0,4,7,11
AFFMW,0,0,0,0,0,0,1,1
DEGGR,0,0,0,0,0,5,32,37
DEGGW,0,0,0,0,0,2,7,9
DEGGU,0,0,0,0,1,12,18,31
DEGGV,0,0,0,0,0,2,0,2
DEGGL,0,0,0,0,0,5,32,37
DEGGK,0,0,0,0,0,1,2,3
DEGGJ,0,0,0,0,0,4,3,7
DEGGI,0,0,0,0,1,15,25,41
DEGGP,0,0,0,0,0,3,5,8
DEGGO,0,0,0,0,0,14,27,41
DEGGN,0,0,0,0,0,4,12,16
DEGGM,0,0,0,0,0,3,2,5
CEIPSZ,0,0,0,0,0,0,1,1
FIOUU,0,0,0,0,0,0,1,1
FIOUX,0,0,0,0,0,0,1,1
DEGGH,0,0,0,0,0,3,8,11
DEGGG,0,0,0,0,0,2,7,9
DPRRSU,0,0,0,0,0,0,1,1
AFFLN,0,0,0,0,0,1,5,6
CEIPRT,0,0,0,0,0,1,9,10
CEIPRS,0,0,0,0,0,1,14,15
AFFLM,0,0,0,0,0,0,3,3
AFFLL,0,0,0,0,0,0,4,4
CEIPRR,0,0,0,0,0,1,7,8
CEIPRX,0,0,0,0,0,0,1,1
AFFLR,0,0,0,0,0,2,8,10
DEGPPR,0,0,0,0,0,0,1,1
AFFLP,0,0,0,0,0,1,2,3
AFFLO,0,0,0,0,1,2,8,11
CEIPRU,0,0,0,0,0,0,4,4
DEGHR,0,0,0,0,0,2,12,14
AFFLU,0,0,0,0,1,2,4,7
DEGHS,0,0,0,0,0,4,10,14
DEGHT,0,0,0,0,0,0,14,14
AFFLT,0,0,0,0,0,0,3,3
ELNRRS,0,0,0,0,0,0,1,1
DEGHU,0,0,0,0,0,2,11,13
AFFLS,0,0,0,0,0,4,10,14
BBGGIIN,0,0,0,0,0,0,1,1
DEGHW,0,0,0,0,0,0,7,7
AFFLY,0,0,0,0,0,4,7,11
AFFLX,0,0,0,0,0,1,1,2
DEGHY,0,0,0,0,1,0,0,1
AFFLW,0,0,0,0,0,2,4,6
AAHLWY,0,0,0,0,0,0,2,2
QSUWY,0,0,0,0,0,0,1,1
DEGHJ,0,0,0,0,0,0,1,1
DEGHM,0,0,0,0,0,0,1,1
DEGHL,0,0,0,0,0,0,7,7
DEGHO,0,0,0,0,0,1,17,18
DEGHN,0,0,0,0,0,2,14,16
DEGHP,0,0,0,0,0,1,3,4
CEIPRY,0,0,0,0,0,1,5,6
DEGPPY,0,0,0,0,0,1,0,1
DEGHI,0,0,0,0,0,5,25,30
DEGHH,0,0,0,0,0,1,2,3
AFFOS,0,0,0,0,0,1,5,6
AFFOR,0,0,0,0,0,1,9,10
AFFOU,0,0,0,0,0,0,1,1
AFFOT,0,0,0,0,0,0,4,4
DPRRUY,0,0,0,0,0,0,1,1
AFFOO,0,0,0,0,0,0,3,3
CGGIINR,0,0,0,0,0,0,1,1
AFFOP,0,0,0,0,0,1,4,5
CQRTU,0,0,0,0,0,0,3,3
ELNRSS,0,0,0,0,0,0,3,3
AFFOW,0,0,0,0,0,0,1,1
ELNRSU,0,0,0,0,0,1,11,12
AFFOV,0,0,0,0,0,0,1,1
ELNRST,0,0,0,0,0,0,6,6
AFFOY,0,0,0,0,0,2,3,5
AFHLSTU,0,0,0,0,0,0,1,1
ELNRSV,0,0,0,0,0,0,2,2
ELNRSY,0,0,0,0,0,0,2,2
ELNRSZ,0,0,0,0,0,0,2,2
CEIPTZ,0,0,0,0,0,0,1,1
AFFNT,0,0,0,0,0,0,4,4
DEGPRU,0,0,0,0,0,1,4,5
AFFNS,0,0,0,0,1,1,7,9
CEIPTY,0,0,0,0,0,1,2,3
AFFNR,0,0,0,0,0,1,5,6
CEIPTV,0,0,0,0,0,0,1,1
AFFNO,0,0,0,0,0,0,5,5
CEIPTU,0,0,0,0,0,0,2,2
AFFNN,0,0,0,0,0,0,1,1
DEGPRS,0,0,0,0,0,0,1,1
EIPPRRT,0,0,0,0,0,0,1,1
ADPTTU,0,0,0,0,0,0,1,1
ELNRTT,0,0,0,0,0,0,2,2
CQRSU,0,0,0,0,0,0,2,2
AFFNY,0,0,0,0,1,2,4,7
AFFNW,0,0,0,0,0,0,1,1
ELNRTV,0,0,0,0,0,0,1,1
ELNRTU,0,0,0,0,0,1,8,9
AFFNU,0,0,0,0,0,0,1,1
ELNRTY,0,0,0,0,0,0,3,3
QSUYZ,0,0,0,0,0,0,1,1
EIPPRRS,0,0,0,0,0,0,1,1
FIOXY,0,0,0,0,0,1,0,1
ADGMNO,0,0,0,0,0,1,4,5
ADGMNP,0,0,0,0,0,0,1,1
DEGPSY,0,0,0,0,0,0,1,1
ADGMNN,0,0,0,0,0,0,1,1
AHMRSW,0,0,0,0,0,0,2,2
ADGMNS,0,0,0,0,0,0,2,2
AHMRSY,0,0,0,0,0,1,1,2
AHMRSZ,0,0,0,0,0,0,1,1
ADGMNR,0,0,0,0,0,0,3,3
ADEGHNP,0,0,0,0,0,0,1,1
DEEIMPR,0,0,0,0,0,0,1,1
DEEIMPS,0,0,0,0,0,0,1,1
AAHLTT,0,0,0,0,0,0,1,1
DEEIMPT,0,0,0,0,0,0,1,1
ADEGHNW,0,0,0,0,0,0,1,1
AHMRST,0,0,0,0,0,1,5,6
AAHLTY,0,0,0,0,0,0,1,1
AHMRSS,0,0,0,0,0,0,3,3
AHMRSU,0,0,0,0,0,0,3,3
ADGMNU,0,0,0,0,0,0,1,1
DEGPSU,0,0,0,0,0,1,0,1
ADEGHNS,0,0,0,0,0,0,1,1
ADGMOO,0,0,0,0,0,0,1,1
ADGMOP,0,0,0,0,0,0,1,1
FGINUU,0,0,0,0,0,0,1,1
ADGMOR,0,0,0,0,0,0,1,1
ADGMOS,0,0,0,0,0,1,1,2
ADGMOT,0,0,0,0,0,0,1,1
EEFHRST,0,0,0,0,0,0,1,1
EEFHRSS,0,0,0,0,0,0,1,1
FGINUZ,0,0,0,0,0,1,1,2
MMNNOOY,0,0,0,0,0,0,1,1
FGINUX,0,0,0,0,0,0,1,1
ADEGHMO,0,0,0,0,0,0,1,1
AAHLSU,0,0,0,0,0,0,2,2
AAHLSV,0,0,0,0,0,1,1,2
AAHLSS,0,0,0,0,0,0,1,1
AAHLST,0,0,0,0,0,1,6,7
AHMRRU,0,0,0,0,0,1,3,4
AAHLSY,0,0,0,0,0,0,2,2
AAHLSZ,0,0,0,0,0,0,1,1
AAHLSW,0,0,0,0,0,0,4,4
AHMRRS,0,0,0,0,0,0,2,2
BKLOTU,0,0,0,0,0,0,1,1
FGINTT,0,0,0,0,0,0,4,4
FGINTU,0,0,0,0,0,0,6,6
FGINTZ,0,0,0,0,0,0,1,1
DFKRSU,0,0,0,0,0,0,1,1
FGINTW,0,0,0,0,0,0,2,2
FGINTY,0,0,0,0,0,0,1,1
DEEIMRX,0,0,0,0,0,0,1,1
AABDSTU,0,0,0,0,0,0,1,1
DEEIMRS,0,0,0,0,0,0,1,1
DEEIMRT,0,0,0,0,0,0,1,1
ALLLOYY,0,0,0,0,0,0,1,1
CEIPQT,0,0,0,0,0,0,1,1
DEGPUZ,0,0,0,0,0,0,1,1
CEIPQU,0,0,0,0,0,0,1,1
BKLOTX,0,0,0,0,0,0,1,1
ADEGHLU,0,0,0,0,0,0,1,1
FGINSS,0,0,0,0,0,0,2,2
FGINST,0,0,0,0,0,0,4,4
BKLOUU,0,0,0,0,0,0,1,1
ADGMMN,0,0,0,0,0,0,1,1
CIKYZ,0,0,0,0,0,1,0,1
FGINSY,0,0,0,0,0,0,4,4
FGINSW,0,0,0,0,0,0,1,1
FGINSX,0,0,0,0,0,0,2,2
FGINSU,0,0,0,0,0,1,4,5
DEEIMSS,0,0,0,0,0,0,1,1
CEIPPS,0,0,0,0,0,0,2,2
CEIPPT,0,0,0,0,0,1,2,3
CEIPPU,0,0,0,0,0,0,1,1
CEIPPR,0,0,0,0,0,0,7,7
FGINRU,0,0,0,0,0,0,6,6
FGINRT,0,0,0,0,0,0,4,4
HIKNRSS,0,0,0,0,0,0,1,1
FGINRY,0,0,0,0,0,1,3,4
HHIOSW,0,0,0,0,0,0,1,1
FGINRZ,0,0,0,0,0,0,1,1
HHIOST,0,0,0,0,0,0,2,2
FGINRS,0,0,0,0,0,0,6,6
FGINRR,0,0,0,0,0,0,3,3
AAHLPU,0,0,0,0,0,0,1,1
AFFUW,0,0,0,0,1,2,2,5
AAHLPT,0,0,0,0,0,0,1,1
AAHLPV,0,0,0,0,0,0,1,1
ADEGHJU,0,0,0,0,0,0,1,1
ALLLOST,0,0,0,0,0,0,1,1
AAHLPX,0,0,0,0,0,0,2,2
AFFUX,0,0,0,0,0,1,0,1
DEEIMTT,0,0,0,0,0,0,1,1
AAHLPP,0,0,0,0,0,0,1,1
AAHLPS,0,0,0,0,0,1,5,6
AAHLPR,0,0,0,0,0,0,1,1
CIKWY,0,0,0,0,1,0,2,3
HHIOTT,0,0,0,0,0,0,1,1
GLVYY,0,0,0,0,0,0,1,1
AFFTT,0,0,0,0,0,0,2,2
ADEGHIS,0,0,0,0,0,0,1,1
AAHLOS,0,0,0,0,0,1,2,3
AFFTU,0,0,0,0,0,0,2,2
ADEGHIR,0,0,0,0,0,0,1,1
AFFTX,0,0,0,0,0,0,1,1
AADIOPZ,0,0,0,0,0,0,1,1
AFFTY,0,0,0,0,1,0,2,3
ADEGHIN,0,0,0,0,0,0,1,1
ANNOPRS,0,0,0,0,0,0,1,1
ACEISSS,0,0,0,0,0,0,1,1
FGINPY,0,0,0,0,0,0,1,1
ACEISST,0,0,0,0,0,0,1,1
FGINPR,0,0,0,0,0,0,1,1
FGINPU,0,0,0,0,0,0,3,3
EEFHRRS,0,0,0,0,0,0,1,1
FGINPP,0,0,0,0,0,0,1,1
EEFHRRU,0,0,0,0,0,0,1,1
FIOOR,0,0,0,0,0,1,11,12
FIOOP,0,0,0,0,0,0,1,1
FIOOV,0,0,0,0,0,0,1,1
FIOOU,0,0,0,0,0,0,2,2
FIOOT,0,0,0,0,0,2,8,10
FIOOS,0,0,0,0,0,3,12,15
AFFWY,0,0,0,0,0,1,0,1
AAHLRW,0,0,0,0,0,0,2,2
FIOOZ,0,0,0,0,0,0,1,1
FIOOY,0,0,0,0,0,0,1,1
AAHLRY,0,0,0,0,0,0,1,1
FIOOW,0,0,0,0,0,0,3,3
AAHLRS,0,0,0,0,0,1,7,8
AAHLRU,0,0,0,0,0,0,1,1
AAHLRT,0,0,0,0,0,1,2,3
ANNOPST,0,0,0,0,0,0,1,1
ANNOPSS,0,0,0,0,0,0,1,1
FGINOX,0,0,0,0,0,1,1,2
FGINOW,0,0,0,0,0,0,5,5
CIKUW,0,0,0,0,0,0,4,4
FGINOU,0,0,0,0,0,0,4,4
FGINOT,0,0,0,0,0,0,5,5
FGINOS,0,0,0,0,0,1,5,6
FGINOR,0,0,0,0,0,1,11,12
FGINOP,0,0,0,0,0,0,3,3
FGINOO,0,0,0,0,0,0,6,6
AHMRTY,0,0,0,0,0,0,1,1
DEFKLNU,0,0,0,0,0,0,1,1
CIKUY,0,0,0,0,0,0,6,6
FIOPP,0,0,0,0,0,0,2,2
FIOPR,0,0,0,0,0,3,10,13
FIOPS,0,0,0,0,0,0,11,11
FIOPU,0,0,0,0,0,0,2,2
FIOPT,0,0,0,0,0,2,7,9
FIOPY,0,0,0,0,0,0,3,3
AHMRTW,0,0,0,0,0,1,2,3
FIOPX,0,0,0,0,0,0,2,2
AFFVW,0,0,0,0,0,0,1,1
AHMRTU,0,0,0,0,0,0,2,2
ANNOPTY,0,0,0,0,0,0,1,1
FGINOY,0,0,0,0,0,0,2,2
CIJKR,0,0,0,0,0,1,1,2
ADGIIO,0,0,0,0,0,0,1,1
ADGIIN,0,0,0,0,0,1,9,10
ADGIIM,0,0,0,0,0,0,2,2
AADIMRS,0,0,0,0,0,0,1,1
CIJKO,0,0,0,0,0,1,1,2
ADGIIL,0,0,0,0,0,0,2,2
ADGIIS,0,0,0,0,0,0,1,1
ADGIIR,0,0,0,0,0,0,3,3
MMPSUW,0,0,0,0,0,0,1,1
ADGIIP,0,0,0,0,0,0,1,1
CIJKS,0,0,0,0,0,0,3,3
ABCEITT,0,0,0,0,0,0,1,1
CIJKN,0,0,0,0,0,0,1,1
EFLOORZ,0,0,0,0,0,0,1,1
FGMSUU,0,0,0,0,0,0,1,1
EFLOORY,0,0,0,0,0,0,1,1
LLOTWY,0,0,0,0,0,0,1,1
ADEGGMO,0,0,0,0,0,0,1,1
EFLOORS,0,0,0,0,0,0,1,1
EFLOORT,0,0,0,0,0,0,1,1
EFLOORR,0,0,0,0,0,0,1,1
ADGIIW,0,0,0,0,0,0,1,1
ADGIIT,0,0,0,0,0,0,1,1
ADGIIU,0,0,0,0,0,0,1,1
ADGIIY,0,0,0,0,0,0,1,1
AACKNRS,0,0,0,0,0,0,1,1
CIJLP,0,0,0,0,0,0,1,1
CIJLU,0,0,0,0,0,0,1,1
FFOOST,0,0,0,0,0,0,1,1
ABCEISS,0,0,0,0,0,0,1,1
FFOOSW,0,0,0,0,0,0,1,1
ADEGGNS,0,0,0,0,0,0,1,1
LLOTXY,0,0,0,0,0,0,1,1
BCDMOR,0,0,0,0,0,0,1,1
BCEKLOR,0,0,0,0,0,0,1,1
CIJLY,0,0,0,0,0,0,1,1
ADGIKR,0,0,0,0,0,0,1,1
CIJMS,0,0,0,0,0,0,1,1
ABCEIRZ,0,0,0,0,0,0,1,1
ADGIKN,0,0,0,0,0,0,2,2
ELOXY,0,0,0,0,0,2,5,7
DDHIKSU,0,0,0,0,0,0,1,1
ABCEIRS,0,0,0,0,0,0,1,1
ADEGGOP,0,0,0,0,0,0,1,1
LLOTYY,0,0,0,0,0,0,1,1
ADGIJS,0,0,0,0,0,0,1,1
ADGIJN,0,0,0,0,0,1,0,1
CIJNS,0,0,0,0,0,0,2,2
CIJNU,0,0,0,0,0,0,2,2
CIJNT,0,0,0,0,0,1,3,4
ADGIJO,0,0,0,0,0,1,1,2
FFOOUZ,0,0,0,0,0,0,1,1
CIJNO,0,0,0,0,0,1,3,4
CIJNN,0,0,0,0,0,0,2,2
ELOYY,0,0,0,0,0,2,3,5
ELOYZ,0,0,0,0,0,1,3,4
EKLNPRU,0,0,0,0,0,0,1,1
DEEIQTU,0,0,0,0,0,0,1,1
ADEGGPS,0,0,0,0,0,0,1,1
BEHHOT,0,0,0,0,0,0,1,1
ELOVZ,0,0,0,0,0,0,1,1
ELOVW,0,0,0,0,1,3,4,8
ADGIMN,0,0,0,0,0,0,7,7
ADGIMO,0,0,0,0,0,0,1,1
CIJOR,0,0,0,0,0,1,3,4
ELOVV,0,0,0,0,1,4,5,10
ELOVY,0,0,0,0,1,4,13,18
CIJOO,0,0,0,0,0,1,2,3
FFGORS,0,0,0,0,0,0,1,1
ELOVX,0,0,0,0,1,1,1,3
ADGIMM,0,0,0,0,0,0,2,2
ADGIMR,0,0,0,0,0,0,2,2
ADGIMS,0,0,0,0,0,0,2,2
CIJOS,0,0,0,0,0,0,2,2
ADGIMP,0,0,0,0,0,0,2,2
AADIMNS,0,0,0,0,0,0,1,1
AADIMNR,0,0,0,0,0,0,1,1
AADIMNY,0,0,0,0,0,0,1,1
ADGIMY,0,0,0,0,0,1,0,1
AHMPTY,0,0,0,0,0,0,1,1
AHMPTU,0,0,0,0,0,0,1,1
BCELNOW,0,0,0,0,0,0,1,1
BCEKLRU,0,0,0,0,0,0,1,1
ADDLOOS,0,0,0,0,0,0,1,1
CEFKRSU,0,0,0,0,0,0,1,1
ELOWZ,0,0,0,0,0,1,2,3
ELOWY,0,0,0,0,0,5,11,16
ADGILL,0,0,0,0,0,0,2,2
ADGILM,0,0,0,0,0,0,1,1
ELOWW,0,0,0,0,0,0,1,1
ADGILN,0,0,0,0,0,1,12,13
ADGILO,0,0,0,0,0,1,6,7
AADIMOR,0,0,0,0,0,0,1,1
AAHKLY,0,0,0,0,0,1,1,2
ADGILR,0,0,0,0,0,0,4,4
ADGILS,0,0,0,0,0,0,4,4
AADIMOT,0,0,0,0,0,0,1,1
ADGILT,0,0,0,0,0,0,2,2
ADGILU,0,0,0,0,0,0,3,3
ADGILV,0,0,0,0,0,0,2,2
AAHKLS,0,0,0,0,0,1,3,4
AAHKLT,0,0,0,0,0,1,1,2
BCEKLSU,0,0,0,0,0,0,1,1
AAHKLR,0,0,0,0,0,0,1,1
ADGILY,0,0,0,0,0,0,1,1
ADEGGRY,0,0,0,0,0,0,1,1
DNOPTUW,0,0,0,0,0,0,1,1
ADEGGRR,0,0,0,0,0,0,1,1
DEEIQRU,0,0,0,0,0,0,1,1
ADEGGRS,0,0,0,0,0,0,1,1
ELOTU,0,0,0,0,0,8,60,68
ELOTT,0,0,0,0,1,11,43,55
ELOTW,0,0,0,0,1,5,15,21
ELOTV,0,0,0,0,1,4,25,30
ELOTY,0,0,0,0,0,8,26,34
ELOTX,0,0,0,0,1,3,5,9
ELOTZ,0,0,0,0,1,3,11,15
ADGIOV,0,0,0,0,0,0,1,1
ADGIOT,0,0,0,0,0,0,4,4
ADGIOR,0,0,0,0,0,0,3,3
ADGIOS,0,0,0,0,0,0,5,5
ADEGGST,0,0,0,0,0,0,1,1
ADEGGSW,0,0,0,0,0,0,1,1
ELOUW,0,0,0,0,0,1,3,4
ADGINN,0,0,0,0,0,0,13,13
CIJRS,0,0,0,0,0,0,2,2
ADGINO,0,0,0,0,0,1,9,10
ELOUV,0,0,0,0,1,8,19,28
EFLOOSZ,0,0,0,0,0,0,1,1
CIJRU,0,0,0,0,0,1,3,4
ADGINP,0,0,0,0,0,0,5,5
ELOUU,0,0,0,0,0,0,4,4
MMPSTY,0,0,0,0,0,0,1,1
FFGOOS,0,0,0,0,0,0,1,1
ELOUZ,0,0,0,0,1,3,7,11
ELOUY,0,0,0,0,0,1,4,5
FIKYZ,0,0,0,0,0,0,1,1
ADGINU,0,0,0,0,0,1,9,10
MMPSTU,0,0,0,0,0,0,1,1
CCFHRU,0,0,0,0,0,0,1,1
ADGINV,0,0,0,0,0,1,1,2
ADGINW,0,0,0,0,0,1,10,11
ADGINR,0,0,0,0,0,1,19,20
ADGINS,0,0,0,0,0,0,13,13
ADGINT,0,0,0,0,0,1,7,8
BEHHKT,0,0,0,0,0,0,1,1
ADGINZ,0,0,0,0,0,1,1,2
ADGINY,0,0,0,0,0,0,3,3
DEGMUW,0,0,0,0,0,0,1,1
BEHHKO,0,0,0,0,0,0,1,1
EFLOOST,0,0,0,0,0,0,1,1
ADEGGTY,0,0,0,0,0,0,1,1
EJRRUY,0,0,0,0,0,0,1,1
ELORZ,0,0,0,0,0,0,4,4
ABCEILT,0,0,0,0,0,0,1,1
ABCEILR,0,0,0,0,0,0,1,1
AAPSWW,0,0,0,0,0,1,1,2
ABCEILM,0,0,0,0,0,0,1,1
ELORX,0,0,0,0,0,2,4,6
ABCEILL,0,0,0,0,0,0,1,1
ELORY,0,0,0,0,0,7,38,45
ELORV,0,0,0,0,1,9,30,40
ELORW,0,0,0,0,1,14,40,55
ELORT,0,0,0,0,0,19,90,109
ELORU,0,0,0,0,1,9,46,56
ELORR,0,0,0,0,0,7,31,38
ELORS,0,0,0,0,1,20,136,157
BEHHIT,0,0,0,0,0,0,1,1
ADGIPU,0,0,0,0,0,0,1,1
ABCEIKT,0,0,0,0,0,0,1,1
ADGIPS,0,0,0,0,0,0,1,1
ABCEIKS,0,0,0,0,0,0,1,1
ADGIPY,0,0,0,0,0,0,2,2
ELOSW,0,0,0,0,1,10,47,58
ELOSX,0,0,0,0,1,6,10,17
ELOSY,0,0,0,0,1,15,46,62
ELOSZ,0,0,0,0,0,6,14,20
ELOSS,0,0,0,0,1,16,93,110
ADGIPR,0,0,0,0,0,0,3,3
ELOST,0,0,0,0,1,21,120,142
ELOSU,0,0,0,0,1,15,77,93
ADGIPP,0,0,0,0,0,0,1,1
ELOSV,0,0,0,0,1,16,38,55
ELOPZ,0,0,0,0,0,1,5,6
ELOPY,0,0,0,0,1,7,18,26
CEIMTT,0,0,0,0,0,0,2,2
ELOPX,0,0,0,0,0,3,9,12
ELNNSTU,0,0,0,0,0,0,1,1
BGHMSUU,0,0,0,0,0,0,1,1
CEIMTV,0,0,0,0,0,0,1,1
CEIMTY,0,0,0,0,0,1,0,1
CEIMTX,0,0,0,0,0,0,2,2
AEMQRU,0,0,0,0,0,1,2,3
AEMQRS,0,0,0,0,0,0,1,1
AADGIRV,0,0,0,0,0,0,1,1
ADGISW,0,0,0,0,0,0,1,1
ADGISV,0,0,0,0,0,0,1,1
ELOPR,0,0,0,0,1,14,70,85
ELOPS,0,0,0,0,1,14,75,90
ADGISU,0,0,0,0,0,0,4,4
ELOPP,0,0,0,0,0,10,29,39
CCMRUU,0,0,0,0,0,0,1,1
ADGIST,0,0,0,0,0,0,2,2
ELOPV,0,0,0,0,0,1,6,7
ELOPW,0,0,0,0,0,2,6,8
ELOPT,0,0,0,0,0,11,49,60
ELOPU,0,0,0,0,1,8,31,40
ABCEIIT,0,0,0,0,0,0,1,1
CEIMUZ,0,0,0,0,0,0,1,1
BLOOOTX,0,0,0,0,0,0,1,1
EJMNRUY,0,0,0,0,0,0,1,1
AEMQSS,0,0,0,0,0,0,1,1
FIKUW,0,0,0,0,0,0,1,1
AEMQSU,0,0,0,0,0,1,3,4
ADGIRZ,0,0,0,0,0,0,1,1
EGPPRS,0,0,0,0,0,0,3,3
ADGIRY,0,0,0,0,0,0,1,1
EGPPRR,0,0,0,0,0,0,2,2
ADGIRW,0,0,0,0,0,0,1,1
FIKUY,0,0,0,0,0,0,3,3
ADGIRV,0,0,0,0,0,1,1,2
ADGIRU,0,0,0,0,0,0,4,4
ADGIRT,0,0,0,0,0,0,4,4
EGPPRY,0,0,0,0,0,1,1,2
ADGIRS,0,0,0,0,0,0,4,4
ADGIRR,0,0,0,0,0,0,2,2
ELOQS,0,0,0,0,0,0,1,1
ELOQU,0,0,0,0,0,1,3,4
